,Unnamed: 0,iso,language_name,track,location,year,path,filename,length,program,ID,no_segs,segs,segs_0,segs_1,segs_2,segs_3
80167,80850,ydg,Yidgha,7,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-007.wav,57.684361,64268,64268_007,True,"{3: 6, 2: 3, 0: 1, 1: 1}",1,1,3,6
80168,80851,ydg,Yidgha,8,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-008.wav,44.467583,64268,64268_008,True,{3: 7},0,0,0,7
80169,80852,ydg,Yidgha,9,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-009.wav,35.753125,64268,64268_009,True,{3: 4},0,0,0,4
80170,80853,ydg,Yidgha,10,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-010.wav,48.015778,64268,64268_010,True,{3: 7},0,0,0,7
80171,80854,ydg,Yidgha,11,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-011.wav,46.434125,64268,64268_011,True,"{3: 7, 2: 1}",0,0,1,7
80172,80855,ydg,Yidgha,12,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-012.wav,39.103458,64268,64268_012,True,{3: 5},0,0,0,5
80173,80856,ydg,Yidgha,13,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-013.wav,47.395833,64268,64268_013,True,{3: 7},0,0,0,7
80174,80857,ydg,Yidgha,14,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-014.wav,46.453361,64268,64268_014,True,{3: 7},0,0,0,7
80175,80858,ydg,Yidgha,15,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-015.wav,31.816417,64268,64268_015,True,{3: 4},0,0,0,4
80176,80859,ydg,Yidgha,16,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-016.wav,53.254736,64268,64268_016,True,{3: 10},0,0,0,10
80177,80860,ydg,Yidgha,17,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-017.wav,43.849083,64268,64268_017,True,{3: 7},0,0,0,7
80178,80861,ydg,Yidgha,18,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-018.wav,48.839069,64268,64268_018,True,{3: 7},0,0,0,7
80179,80862,ydg,Yidgha,19,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-019.wav,46.316403,64268,64268_019,True,{3: 6},0,0,0,6
80180,80863,ydg,Yidgha,20,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-020.wav,44.934083,64268,64268_020,True,"{3: 7, 2: 1}",0,0,1,7
80181,80864,ydg,Yidgha,21,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-021.wav,43.924667,64268,64268_021,True,{3: 7},0,0,0,7
80182,80865,ydg,Yidgha,22,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-022.wav,64.182792,64268,64268_022,True,"{3: 9, 2: 1}",0,0,1,9
80183,80866,ydg,Yidgha,23,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-023.wav,49.6005,64268,64268_023,True,{3: 7},0,0,0,7
80184,80867,ydg,Yidgha,24,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-024.wav,46.208708,64268,64268_024,True,{3: 6},0,0,0,6
80185,80868,ydg,Yidgha,25,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-025.wav,61.532333,64268,64268_025,True,{3: 10},0,0,0,10
80186,80869,ydg,Yidgha,26,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-026.wav,31.213653,64268,64268_026,True,{3: 4},0,0,0,4
80187,80870,ydg,Yidgha,27,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-027.wav,47.171569,64268,64268_027,True,"{3: 6, 2: 1}",0,0,1,6
80188,80871,ydg,Yidgha,28,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-028.wav,40.124458,64268,64268_028,True,"{3: 5, 2: 1}",0,0,1,5
80189,80872,ydg,Yidgha,29,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-029.wav,40.303986,64268,64268_029,True,{3: 6},0,0,0,6
80190,80873,ydg,Yidgha,30,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-030.wav,50.5,64268,64268_030,True,"{3: 8, 2: 1}",0,0,1,8
80191,80874,ydg,Yidgha,31,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-031.wav,54.5,64268,64268_031,True,"{3: 7, 2: 3}",0,0,3,7
80192,80875,ydg,Yidgha,32,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-032.wav,46.725875,64268,64268_032,True,"{3: 6, 2: 1}",0,0,1,6
80193,80876,ydg,Yidgha,33,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-033.wav,56.165986,64268,64268_033,True,"{3: 5, 2: 2}",0,0,2,5
80194,80877,ydg,Yidgha,34,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-034.wav,60.283819,64268,64268_034,True,{3: 7},0,0,0,7
80195,80878,ydg,Yidgha,35,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-035.wav,48.930417,64268,64268_035,True,"{3: 7, 2: 3}",0,0,3,7
80196,80879,ydg,Yidgha,36,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-036.wav,69.757653,64268,64268_036,True,"{3: 11, 2: 3}",0,0,3,11
80197,80880,ydg,Yidgha,37,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-037.wav,35.617111,64268,64268_037,True,"{3: 5, 2: 1}",0,0,1,5
80198,80881,ydg,Yidgha,38,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-038.wav,50.807986,64268,64268_038,True,"{3: 7, 2: 1}",0,0,1,7
80199,80882,ydg,Yidgha,39,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-039.wav,48.711194,64268,64268_039,True,{3: 7},0,0,0,7
80200,80883,ydg,Yidgha,40,Chitral city,2012.0,Programs/64/64268/A64268/PM-1504/,A64268-040.wav,50.574694,64268,64268_040,True,"{3: 8, 2: 2, 0: 1, 1: 1}",1,1,2,8
89858,90541,eip,Lik,1,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-001.wav,48.235708,65580,65580_001,False,"{3: 4, 2: 1}",0,0,1,4
89859,90542,eip,Lik,2,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-002.wav,53.481028,65580,65580_002,False,"{3: 4, 2: 1}",0,0,1,4
89860,90543,eip,Lik,3,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-003.wav,46.294361,65580,65580_003,False,"{3: 6, 0: 3, 1: 3, 2: 3}",3,3,3,6
89861,90544,eip,Lik,4,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-004.wav,49.907,65580,65580_004,False,"{3: 6, 2: 4, 0: 2, 1: 2}",2,2,4,6
89862,90545,eip,Lik,5,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-005.wav,75.383667,65580,65580_005,False,"{2: 10, 3: 10, 0: 6, 1: 6}",6,6,10,10
89863,90546,eip,Lik,6,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-006.wav,72.476167,65580,65580_006,False,"{3: 8, 2: 6}",0,0,6,8
89864,90547,eip,Lik,7,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-007.wav,46.522903,65580,65580_007,False,"{3: 6, 2: 4}",0,0,4,6
89865,90548,eip,Lik,8,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-008.wav,48.588444,65580,65580_008,False,"{3: 5, 2: 4, 0: 1, 1: 1}",1,1,4,5
89866,90549,eip,Lik,9,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-009.wav,50.152375,65580,65580_009,False,"{3: 7, 2: 2}",0,0,2,7
89867,90550,eip,Lik,10,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-010.wav,57.391778,65580,65580_010,False,{3: 6},0,0,0,6
89868,90551,eip,Lik,11,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-011.wav,36.111111,65580,65580_011,False,"{2: 4, 3: 3}",0,0,4,3
89869,90552,eip,Lik,12,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-012.wav,93.909208,65580,65580_012,False,"{3: 7, 2: 1}",0,0,1,7
89870,90553,eip,Lik,13,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-013.wav,64.587917,65580,65580_013,False,{3: 4},0,0,0,4
89871,90554,eip,Lik,14,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-014.wav,43.710278,65580,65580_014,False,{3: 2},0,0,0,2
89872,90555,eip,Lik,15,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-015.wav,59.702694,65580,65580_015,False,{3: 3},0,0,0,3
89873,90556,eip,Lik,16,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-016.wav,41.240819,65580,65580_016,False,{3: 1},0,0,0,1
89874,90557,eip,Lik,17,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-017.wav,51.346236,65580,65580_017,False,"{3: 4, 2: 2, 0: 1, 1: 1}",1,1,2,4
89875,90558,eip,Lik,18,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-018.wav,38.499833,65580,65580_018,False,"{3: 2, 2: 1}",0,0,1,2
89876,90559,eip,Lik,19,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-019.wav,48.503694,65580,65580_019,False,{3: 1},0,0,0,1
89877,90560,eip,Lik,20,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-020.wav,56.996486,65580,65580_020,False,"{3: 2, 2: 1}",0,0,1,2
89878,90561,eip,Lik,21,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-021.wav,79.2455,65580,65580_021,False,{3: 2},0,0,0,2
89879,90562,eip,Lik,22,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-022.wav,51.119319,65580,65580_022,False,{3: 2},0,0,0,2
89880,90563,eip,Lik,23,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-023.wav,79.336625,65580,65580_023,False,"{2: 1, 3: 1}",0,0,1,1
89881,90564,eip,Lik,24,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-024.wav,55.200417,65580,65580_024,False,{3: 5},0,0,0,5
89882,90565,eip,Lik,25,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-025.wav,65.721208,65580,65580_025,False,{3: 2},0,0,0,2
89883,90566,eip,Lik,26,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-026.wav,57.681667,65580,65580_026,False,{3: 1},0,0,0,1
89884,90567,eip,Lik,27,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-027.wav,34.384278,65580,65580_027,False,{3: 1},0,0,0,1
89885,90568,eip,Lik,28,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-028.wav,46.4975,65580,65580_028,False,{3: 2},0,0,0,2
89886,90569,eip,Lik,29,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-029.wav,44.948444,65580,65580_029,False,{3: 2},0,0,0,2
89887,90570,eip,Lik,30,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-030.wav,50.205111,65580,65580_030,False,{3: 2},0,0,0,2
89888,90571,eip,Lik,31,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-031.wav,62.369125,65580,65580_031,False,{3: 2},0,0,0,2
89889,90572,eip,Lik,32,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-032.wav,56.290833,65580,65580_032,False,"{3: 3, 2: 1}",0,0,1,3
89890,90573,eip,Lik,33,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-033.wav,55.318403,65580,65580_033,False,{3: 4},0,0,0,4
89891,90574,eip,Lik,34,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-034.wav,75.879069,65580,65580_034,False,{3: 1},0,0,0,1
89892,90575,eip,Lik,35,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-035.wav,71.802542,65580,65580_035,False,"{3: 2, 2: 1}",0,0,1,2
89893,90576,eip,Lik,36,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-036.wav,51.847625,65580,65580_036,False,{3: 2},0,0,0,2
89894,90577,eip,Lik,37,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-037.wav,61.226361,65580,65580_037,False,{3: 1},0,0,0,1
89895,90578,eip,Lik,38,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-038.wav,34.926028,65580,65580_038,False,{3: 1},0,0,0,1
89896,90579,eip,Lik,39,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-039.wav,44.965375,65580,65580_039,False,{3: 1},0,0,0,1
89897,90580,eip,Lik,40,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-040.wav,55.034625,65580,65580_040,False,{3: 2},0,0,0,2
89898,90581,eip,Lik,41,"Sentani, West Papua, Indonesia",2016.0,Programs/65/65580/A65580/PM-1706/,A65580-041.wav,89.360236,65580,65580_041,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
147787,148562,def,Dezfuli,1,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-01.wav,53.916735,37899,37899_001,False,"{2: 5, 0: 2, 1: 2, 3: 1}",2,2,5,1
147788,148563,def,Dezfuli,2,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-02.wav,34.876372,37899,37899_002,False,{2: 2},0,0,2,0
147789,148564,def,Dezfuli,3,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-03.wav,31.393379,37899,37899_003,False,{2: 1},0,0,1,0
147790,148565,def,Dezfuli,4,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-04.wav,56.981769,37899,37899_004,False,"{2: 3, 0: 1, 1: 1}",1,1,3,0
147791,148566,def,Dezfuli,5,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-05.wav,34.551293,37899,37899_005,False,{2: 1},0,0,1,0
147792,148567,def,Dezfuli,6,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-06.wav,51.22322,37899,37899_006,False,"{3: 2, 0: 1, 1: 1, 2: 1}",1,1,1,2
147793,148568,def,Dezfuli,7,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-07.wav,38.963084,37899,37899_007,False,{2: 1},0,0,1,0
147794,148569,def,Dezfuli,8,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-08.wav,39.473923,37899,37899_008,False,{2: 2},0,0,2,0
147795,148570,def,Dezfuli,9,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-09.wav,35.75873,37899,37899_009,False,{2: 1},0,0,1,0
147796,148571,def,Dezfuli,10,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-10.wav,50.99102,37899,37899_010,False,{2: 1},0,0,1,0
147797,148572,def,Dezfuli,11,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-11.wav,46.439909,37899,37899_011,False,{2: 2},0,0,2,0
147798,148573,def,Dezfuli,12,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-12.wav,63.344036,37899,37899_012,False,"{2: 7, 1: 2, 3: 2, 0: 1}",1,2,7,2
147799,148574,def,Dezfuli,13,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-13.wav,39.520363,37899,37899_013,False,{2: 1},0,0,1,0
147800,148575,def,Dezfuli,14,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-14.wav,40.402721,37899,37899_014,False,{2: 3},0,0,3,0
147801,148576,def,Dezfuli,15,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-15.wav,44.257234,37899,37899_015,False,{2: 1},0,0,1,0
147802,148577,def,Dezfuli,16,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-16.wav,67.941587,37899,37899_016,False,{2: 2},0,0,2,0
147803,148578,def,Dezfuli,17,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-17.wav,58.421406,37899,37899_017,False,"{2: 4, 3: 2, 0: 1, 1: 1}",1,1,4,2
147804,148579,def,Dezfuli,18,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-18.wav,51.0839,37899,37899_018,False,"{0: 1, 1: 1, 2: 1}",1,1,1,0
147805,148580,def,Dezfuli,19,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-19.wav,44.210794,37899,37899_019,False,{2: 2},0,0,2,0
147806,148581,def,Dezfuli,20,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-20.wav,58.885805,37899,37899_020,False,{2: 1},0,0,1,0
147807,148582,def,Dezfuli,21,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-21.wav,44.628753,37899,37899_021,False,{},0,0,0,0
147808,148583,def,Dezfuli,22,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-22.wav,72.585578,37899,37899_022,False,"{2: 2, 3: 1}",0,0,2,1
147809,148584,def,Dezfuli,23,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-23.wav,27.306667,37899,37899_023,False,{},0,0,0,0
147810,148585,def,Dezfuli,24,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-24.wav,35.247891,37899,37899_024,False,{},0,0,0,0
147811,148586,def,Dezfuli,25,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-25.wav,45.789751,37899,37899_025,False,{},0,0,0,0
147812,148587,def,Dezfuli,26,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-26.wav,39.102404,37899,37899_026,False,{},0,0,0,0
147813,148588,def,Dezfuli,27,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-27.wav,33.808254,37899,37899_027,False,{3: 1},0,0,0,1
147814,148589,def,Dezfuli,28,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-28.wav,33.808254,37899,37899_028,False,"{2: 2, 0: 1, 1: 1, 3: 1}",1,1,2,1
147815,148590,def,Dezfuli,29,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-29.wav,45.83619,37899,37899_029,False,"{2: 3, 0: 1, 1: 1}",1,1,3,0
147816,148591,def,Dezfuli,30,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-30.wav,37.987846,37899,37899_030,False,{2: 1},0,0,1,0
147817,148592,def,Dezfuli,31,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-31.wav,41.795918,37899,37899_031,False,{2: 2},0,0,2,0
147818,148593,def,Dezfuli,32,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-32.wav,39.009524,37899,37899_032,False,{2: 1},0,0,1,0
147819,148594,def,Dezfuli,33,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-33.wav,52.895057,37899,37899_033,False,{2: 1},0,0,1,0
147820,148595,def,Dezfuli,34,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-34.wav,45.557551,37899,37899_034,False,"{2: 4, 0: 1, 1: 1}",1,1,4,0
147821,148596,def,Dezfuli,35,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-35.wav,52.337778,37899,37899_035,False,"{0: 1, 1: 1, 2: 1}",1,1,1,0
147822,148597,def,Dezfuli,36,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-36.wav,62.693878,37899,37899_036,False,{2: 4},0,0,4,0
147823,148598,def,Dezfuli,37,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-37.wav,50.062222,37899,37899_037,False,{2: 2},0,0,2,0
147824,148599,def,Dezfuli,38,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-38.wav,53.034376,37899,37899_038,False,"{2: 1, 3: 1}",0,0,1,1
147825,148600,def,Dezfuli,39,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-39.wav,45.789751,37899,37899_039,False,{2: 1},0,0,1,0
147826,148601,def,Dezfuli,40,Khuzestan,2007.0,Programs/37/37899/A37899/PM-Copy-0912-Wav/,A37899-40.wav,41.795896,37899,37899_040,False,"{0: 2, 1: 2, 2: 2, 3: 2}",2,2,2,2
147827,148602,gbz,"Dari, Zoroastrian",1,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-01.wav,68.638186,37906,37906_001,True,{3: 2},0,0,0,2
147828,148603,gbz,"Dari, Zoroastrian",2,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-02.wav,37.848526,37906,37906_002,True,{},0,0,0,0
147829,148604,gbz,"Dari, Zoroastrian",3,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-03.wav,40.449161,37906,37906_003,True,{},0,0,0,0
147830,148605,gbz,"Dari, Zoroastrian",4,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-04.wav,82.709478,37906,37906_004,True,{},0,0,0,0
147831,148606,gbz,"Dari, Zoroastrian",5,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-05.wav,41.238639,37906,37906_005,True,{},0,0,0,0
147832,148607,gbz,"Dari, Zoroastrian",6,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-06.wav,64.505034,37906,37906_006,True,{},0,0,0,0
147833,148608,gbz,"Dari, Zoroastrian",7,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-07.wav,46.997188,37906,37906_007,True,{},0,0,0,0
147834,148609,gbz,"Dari, Zoroastrian",8,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-08.wav,56.981769,37906,37906_008,True,{},0,0,0,0
147835,148610,gbz,"Dari, Zoroastrian",9,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-09.wav,43.932154,37906,37906_009,True,{},0,0,0,0
147836,148611,gbz,"Dari, Zoroastrian",10,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-10.wav,69.381224,37906,37906_010,True,{},0,0,0,0
147837,148612,gbz,"Dari, Zoroastrian",11,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-11.wav,51.548299,37906,37906_011,True,{},0,0,0,0
147838,148613,gbz,"Dari, Zoroastrian",12,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-12.wav,60.882721,37906,37906_012,True,{},0,0,0,0
147839,148614,gbz,"Dari, Zoroastrian",13,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-13.wav,49.737143,37906,37906_013,True,{},0,0,0,0
147840,148615,gbz,"Dari, Zoroastrian",14,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-14.wav,49.597823,37906,37906_014,True,{},0,0,0,0
147841,148616,gbz,"Dari, Zoroastrian",15,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-15.wav,47.972426,37906,37906_015,True,{},0,0,0,0
147842,148617,gbz,"Dari, Zoroastrian",16,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-16.wav,72.074739,37906,37906_016,True,{},0,0,0,0
147843,148618,gbz,"Dari, Zoroastrian",17,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-17.wav,67.244989,37906,37906_017,True,{2: 1},0,0,1,0
147844,148619,gbz,"Dari, Zoroastrian",18,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-18.wav,56.23873,37906,37906_018,True,{},0,0,0,0
147845,148620,gbz,"Dari, Zoroastrian",19,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-19.wav,50.712381,37906,37906_019,True,{},0,0,0,0
147846,148621,gbz,"Dari, Zoroastrian",20,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-20.wav,54.891973,37906,37906_020,True,{},0,0,0,0
147847,148622,gbz,"Dari, Zoroastrian",21,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-21.wav,42.678277,37906,37906_021,True,{},0,0,0,0
147848,148623,gbz,"Dari, Zoroastrian",22,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-22.wav,91.486621,37906,37906_022,True,{},0,0,0,0
147849,148624,gbz,"Dari, Zoroastrian",23,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-23.wav,29.303583,37906,37906_023,True,{},0,0,0,0
147850,148625,gbz,"Dari, Zoroastrian",24,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-24.wav,39.195283,37906,37906_024,True,{},0,0,0,0
147851,148626,gbz,"Dari, Zoroastrian",25,"Zartoshti, Ardakan",2008.0,Programs/37/37906/A37906/PM-Copy-0912-Wav/,A37906-25.wav,49.272744,37906,37906_025,True,{},0,0,0,0
